##Deleted a large header, all lines starting with ##																																																																																									
#CHROM	POS	INFO	FORMAT	Cf.Sfa.003	Cf.Sfa.004	Cf.Sfa.005	Cf.Sfa.006	Cf.Sfa.007	Cf.Sfa.008	Cf.Sfa.009	Cf.Sfa.010	Cf.Sfa.011	Cf.Sfa.012	Cf.Sfa.013	Cf.Sfa.014	Cf.Sfa.028	Cf.Sfa.029	Cf.Sfa.030	Cf.Sfa.031	Cf.Sfa.032	Cf.Sfa.033	Cf.Sfa.003	Cf.Sfa.004	Cf.Sfa.007	Cf.Sfa.011	Cf.Sfa.012	Cf.Sfa.013	Cf.Sfa.014	Cf.Gai.001	Cf.Gai.003	Cf.Gai.004	Cf.Gai.006	Cf.Gai.007	Cf.Gai.008	Cf.Gai.002	Cf.Gai.003	Cf.Gai.004	Cf.Gai.005	Cf.Gai.006	Cf.Gai.007	Cf.Gai.008	Cf.Gai.009	Cf.Gai.010	Cf.Gai.011	Cf.Gai.012	Cf.Gai.013	Cf.Gai.014	Cf.Gai.016	Cf.Gai.017	Cf.Gai.019	Cf.Gai.023	Cf.Gai.024	Cf.Gai.025	Cf.Gai.027	Cf.Sfa.001	Cf.Sfa.002	Cf.Sfa.012	Cf.Sfa.013	Cf.Sfa.017	Cf.Sfa.027	Cf.Sfa.030	Cf.Sfa.033	Cf.Sfa.036	Cf.Sfa.037	Cf.Sfa.038	Cf.Sfa.040	Cf.Sfa.041	Cf.Sfa.042	Cf.Sfa.043	Cf.Sfa.045	Cf.Sfa.046	Cf.Sfa.048	Cf.Sfa.050	Cf.Sfa.052	Cf.Sfa.058	Cf.Sfa.064	Cf.Sfa.067	Cf.Sfa.074	Cf.Sfa.077	Cf.Sfa.080	Cf.Sfa.084	Cf.Sfa.089	Cf.Sfa.090	Cf.Sfa.092	Cf.Sfa.093	Cf.Sfa.017	Cf.Sfa.019	Cf.Gai.020	Cf.Gai.021
Contig15504	9	DeletedStuff	GT:AD:DP:GQ:PL	4,0	NA	3,0	3,0	NA	NA	NA	NA	1,0	2,0	NA	2,0	3,0	2,0	1,0	4,0	NA	1,0	3,0	1,0	1,0	2,0	1,0	3,0	4,0	1,0	2,0	1,0	2,0	1,0	NA	NA	NA	4,0	2,0	2,0	1,0	1,0	2,0	2,0	3,0	4,0	2,0	1,0	1,0	3,0	NA	2,0	3,0	1,0	NA	NA	1,0	3,0	2,0	1,0	1,0	NA	NA	1,0	NA	NA	NA	NA	2,0	4,0	NA	2,0	1,0	NA	2,0	1,0	2,0	7,0	2,0	3,0	NA	3,0	4,0	6,0	2,0	1,0	NA	NA	1,0	NA
Contig15504	10	DeletedStuff	GT:AD:DP:GQ:PL	4,0	NA	3,0	3,0	NA	NA	NA	NA	1,0	2,0	NA	2,0	3,0	2,0	1,0	4,0	NA	1,0	3,0	1,0	1,0	2,0	1,0	3,0	4,0	1,0	2,0	1,0	2,0	1,0	NA	NA	NA	4,0	2,0	2,0	1,0	1,0	2,0	2,0	3,0	4,0	2,0	1,0	1,0	3,0	NA	2,0	3,0	1,0	NA	NA	1,0	3,0	2,0	1,0	1,0	NA	NA	1,0	NA	NA	NA	NA	2,0	4,0	NA	2,0	1,0	NA	2,0	1,0	2,0	7,0	2,0	3,0	NA	3,0	4,0	6,0	2,0	1,0	NA	NA	1,0	NA
Contig15504	22	DeletedStuff	GT:AD:DP:GQ:PL	4,0	NA	3,0	3,0	NA	NA	NA	NA	1,0	1,1	NA	2,0	3,0	2,0	1,0	4,0	NA	1,0	2,1	1,0	1,0	2,0	1,0	3,0	4,0	1,0	2,0	1,0	2,0	1,0	NA	NA	NA	4,0	2,0	2,0	1,0	1,0	2,0	2,0	3,0	4,0	2,0	1,0	1,0	3,0	NA	2,0	3,0	1,0	NA	NA	1,0	3,0	2,0	1,0	1,0	NA	NA	1,0	NA	NA	NA	NA	2,0	4,0	NA	2,0	1,0	NA	2,0	1,0	2,0	7,0	2,0	3,0	NA	3,0	4,0	6,0	2,0	1,0	NA	NA	1,0	NA
Contig15504	24	DeletedStuff	GT:AD:DP:GQ:PL	3,1	NA	3,0	3,0	NA	NA	NA	NA	1,0	2,0	NA	0,2	2,1	2,0	0,1	2,2	NA	1,0	1,2	1,0	1,0	2,0	1,0	3,0	4,0	0,1	0,2	1,0	2,0	1,0	NA	NA	NA	3,1	0,2	0,2	0,1	0,1	0,2	0,2	1,2	3,1	0,2	1,0	0,1	1,2	NA	0,2	2,1	1,0	NA	NA	0,1	3,0	2,0	1,0	0,1	NA	NA	1,0	NA	NA	NA	NA	0,2	4,0	NA	0,2	1,0	NA	0,2	0,1	0,2	7,0	0,2	2,1	NA	3,0	4,0	6,0	2,0	1,0	NA	NA	1,0	NA
Contig15504	32	DeletedStuff	GT:AD:DP:GQ:PL	4,0	NA	3,0	3,0	NA	NA	NA	NA	1,0	2,0	NA	2,0	3,0	2,0	1,0	4,0	NA	1,0	3,0	1,0	1,0	2,0	1,0	3,0	4,0	0,1	2,0	1,0	2,0	1,0	NA	NA	NA	4,0	2,0	2,0	1,0	1,0	2,0	2,0	3,0	4,0	2,0	1,0	1,0	3,0	NA	2,0	3,0	1,0	NA	NA	1,0	3,0	2,0	1,0	1,0	NA	NA	1,0	NA	NA	NA	NA	2,0	4,0	NA	2,0	1,0	NA	2,0	1,0	2,0	7,0	2,0	3,0	NA	3,0	4,0	6,0	2,0	1,0	NA	NA	1,0	NA
Contig15524	47	DeletedStuff	GT:AD:DP:GQ:PL	NA	1,0	NA	2,0	4,0	1,0	NA	NA	1,0	1,0	NA	NA	NA	NA	1,0	2,0	1,0	1,0	1,0	2,0	1,0	NA	1,0	1,0	NA	3,0	1,0	1,0	2,0	NA	1,0	NA	1,0	NA	1,0	NA	1,0	1,0	NA	NA	NA	1,0	NA	NA	2,0	1,0	2,0	NA	NA	1,0	1,0	1,0	NA	NA	6,0	NA	1,0	1,0	5,0	NA	7,0	7,0	2,0	NA	3,0	2,0	NA	3,0	NA	NA	NA	1,0	1,0	3,0	7,0	1,0	6,0	5,0	1,0	1,0	1,0	1,0	6,0	4,0	4,0	5,0
Contig15524	48	DeletedStuff	GT:AD:DP:GQ:PL	NA	1,0	NA	2,0	4,0	1,0	NA	NA	1,0	1,0	NA	NA	NA	NA	1,0	2,0	1,0	1,0	1,0	2,0	1,0	NA	1,0	1,0	NA	3,0	1,0	1,0	2,0	NA	1,0	NA	1,0	NA	1,0	NA	1,0	1,0	NA	NA	NA	1,0	NA	NA	2,0	1,0	2,0	NA	NA	1,0	1,0	1,0	NA	NA	6,0	NA	NA	1,0	5,0	NA	7,0	7,0	2,0	NA	3,0	2,0	NA	3,0	NA	NA	NA	1,0	1,0	3,0	7,0	1,0	6,0	5,0	1,0	1,0	1,0	1,0	6,0	4,0	4,0	5,0
Contig15524	76	DeletedStuff	GT:AD:DP:GQ:PL	NA	1,0	NA	2,0	4,0	1,0	NA	NA	1,0	1,0	NA	NA	NA	NA	1,0	2,0	1,0	1,0	1,0	2,0	1,0	NA	1,0	1,0	NA	3,0	1,0	1,0	2,0	NA	1,0	NA	1,0	NA	1,0	NA	1,0	1,0	1,0	NA	NA	1,0	NA	NA	2,0	1,0	2,0	NA	NA	1,0	1,0	1,0	NA	NA	6,0	NA	1,0	1,0	5,0	NA	7,0	7,0	2,0	NA	3,0	2,0	NA	3,0	NA	NA	NA	1,0	1,0	3,0	7,0	1,0	6,0	5,0	1,0	1,0	1,0	1,0	6,0	4,0	4,0	5,0
Contig15524	79	DeletedStuff	GT:AD:DP:GQ:PL	NA	1,0	NA	2,0	4,0	1,0	NA	NA	1,0	1,0	NA	NA	NA	NA	1,0	2,0	1,0	1,0	1,0	2,0	1,0	NA	1,0	1,0	NA	3,0	1,0	1,0	2,0	NA	1,0	NA	1,0	NA	1,0	NA	1,0	1,0	1,0	NA	NA	1,0	NA	NA	2,0	1,0	2,0	NA	NA	1,0	1,0	1,0	NA	NA	6,0	NA	NA	1,0	5,0	NA	7,0	7,0	2,0	NA	3,0	2,0	NA	3,0	NA	NA	NA	1,0	1,0	3,0	7,0	1,0	6,0	5,0	1,0	1,0	1,0	1,0	6,0	4,0	4,0	5,0
Contig15525	9	DeletedStuff	GT:AD:DP:GQ:PL	0,1	2,0	0,3	1,3	1,0	0,1	4,0	0,2	NA	3,0	NA	1,0	2,0	2,0	1,4	1,0	2,5	5,1	4,0	NA	3,0	0,2	1,0	1,0	4,0	3,0	3,0	0,1	0,2	1,1	1,2	2,0	4,1	3,0	0,2	0,2	3,0	1,1	1,1	1,0	0,1	1,3	3,0	1,0	2,2	1,2	3,2	NA	2,0	4,0	NA	NA	1,0	0,1	0,2	0,4	2,0	2,0	1,1	3,0	NA	1,0	2,0	3,0	4,0	2,5	2,0	4,0	3,0	1,0	0,1	0,1	2,0	4,0	0,2	0,1	2,0	1,0	5,0	6,0	2,0	3,0	NA	2,0	NA	1,0
Contig15542	9	DeletedStuff	GT:AD:DP:GQ:PL	3,0	1,0	1,0	NA	3,0	1,0	5,0	2,0	4,0	1,0	NA	5,0	7,0	1,0	5,0	4,0	4,0	3,0	5,0	1,0	1,0	1,0	3,0	2,0	1,0	2,0	2,0	1,0	1,0	3,0	5,0	3,0	3,0	3,0	NA	2,0	1,0	NA	2,0	1,0	1,0	2,0	2,0	3,0	2,0	4,0	4,0	NA	2,0	1,0	4,0	NA	7,0	1,0	2,0	3,0	NA	1,0	1,0	1,0	NA	NA	NA	1,0	4,0	1,0	1,0	NA	1,0	NA	NA	NA	1,0	4,0	NA	3,0	NA	4,0	3,0	3,0	1,2	NA	NA	NA	NA	5,0
Contig15542	12	DeletedStuff	GT:AD:DP:GQ:PL	0,3	NA	0,1	NA	0,3	0,1	0,5	0,2	0,4	0,1	NA	0,5	0,7	0,1	0,5	0,4	0,4	0,3	0,5	0,1	0,1	0,1	0,3	0,2	0,1	0,2	0,2	0,1	0,1	0,3	0,5	0,3	0,3	0,3	NA	0,2	0,1	NA	0,2	0,1	0,1	0,2	NA	0,3	0,2	0,4	0,4	NA	0,2	0,1	0,4	NA	0,7	0,1	0,2	0,3	NA	0,1	0,1	0,1	NA	NA	NA	0,1	0,4	0,1	0,1	NA	0,1	NA	NA	NA	0,1	0,4	NA	0,3	NA	0,4	0,3	0,3	0,3	NA	NA	NA	NA	0,5
Contig15542	14	DeletedStuff	GT:AD:DP:GQ:PL	3,0	1,0	1,0	NA	3,0	1,0	5,0	2,0	4,0	1,0	NA	5,0	7,0	1,0	5,0	4,0	4,0	3,0	5,0	1,0	1,0	1,0	3,0	2,0	NA	2,0	2,0	1,0	1,0	3,0	5,0	3,0	3,0	3,0	NA	2,0	1,0	NA	2,0	1,0	1,0	2,0	2,0	3,0	2,0	4,0	4,0	NA	2,0	1,0	4,0	NA	7,0	1,0	2,0	3,0	NA	1,0	1,0	1,0	NA	NA	NA	1,0	4,0	1,0	1,0	NA	1,0	NA	NA	NA	1,0	4,0	NA	3,0	NA	4,0	3,0	3,0	3,0	NA	NA	NA	NA	5,0
Contig15544	20	DeletedStuff	GT:AD:DP:GQ:PL	NA	2,0	1,0	NA	1,0	1,0	NA	NA	4,0	2,0	NA	2,0	3,0	1,0	NA	4,0	NA	1,0	4,0	3,0	1,0	5,0	3,0	3,0	1,0	1,0	3,0	2,0	1,0	1,0	NA	1,0	3,0	3,0	1,0	1,0	2,0	NA	NA	2,0	1,0	NA	4,0	NA	2,0	NA	1,0	1,0	1,0	2,0	1,0	2,0	1,0	NA	4,0	2,0	6,0	NA	1,0	1,0	NA	1,0	NA	1,0	2,0	NA	2,0	4,0	1,0	NA	2,0	4,0	3,0	3,0	1,0	2,0	1,0	NA	3,0	2,0	4,0	1,0	NA	1,0	NA	4,0
Contig15544	32	DeletedStuff	GT:AD:DP:GQ:PL	NA	2,0	1,0	NA	1,0	1,0	NA	NA	4,0	2,0	NA	2,0	3,0	1,0	NA	4,0	NA	1,0	4,0	3,0	1,0	5,0	3,0	3,0	1,0	1,0	3,0	2,0	1,0	1,0	NA	1,0	3,0	3,0	1,0	1,0	2,0	NA	NA	2,0	1,0	NA	4,0	NA	2,0	NA	1,0	1,0	1,0	2,0	1,0	2,0	1,0	NA	4,0	2,0	6,0	NA	1,0	1,0	NA	1,0	NA	1,0	2,0	NA	2,0	4,0	1,0	NA	2,0	4,0	3,0	3,0	1,0	2,0	1,0	NA	3,0	2,0	4,0	1,0	NA	1,0	NA	4,0
Contig15552	11	DeletedStuff	GT:AD:DP:GQ:PL	3,0	2,0	3,0	2,0	1,1	3,0	1,0	8,0	2,0	6,0	3,0	1,0	2,0	NA	NA	3,0	1,0	NA	NA	10,0	2,0	1,0	4,0	3,0	2,0	2,0	1,0	3,0	NA	0,1	2,0	9,0	2,0	1,0	3,0	1,0	3,0	1,0	2,2	1,0	1,0	NA	3,0	3,0	2,0	3,0	2,0	2,0	NA	1,2	2,0	3,0	3,0	3,0	1,0	1,0	2,0	1,0	3,0	3,0	1,0	1,0	1,0	NA	1,2	NA	5,0	4,0	4,0	1,0	2,0	1,0	3,0	7,0	1,0	3,0	4,0	1,0	2,0	3,0	NA	1,0	2,0	4,0	NA	3,0
Contig15567	45	DeletedStuff	GT:AD:DP:GQ:PL	2,0	2,0	2,0	4,0	2,0	NA	NA	3,0	NA	3,0	3,0	2,0	3,0	4,0	1,0	4,0	2,0	3,0	NA	6,0	4,0	2,0	5,0	4,0	1,0	NA	3,0	2,0	NA	NA	1,0	2,0	4,0	4,0	1,0	NA	1,0	NA	7,0	3,0	3,0	1,0	1,0	NA	6,0	3,0	5,0	1,0	3,0	3,0	4,0	3,0	NA	4,0	2,0	NA	1,0	1,0	1,0	6,0	1,0	4,0	6,0	2,0	2,0	4,0	1,0	3,0	6,0	NA	3,0	2,0	6,0	2,0	NA	3,0	2,0	4,0	NA	NA	1,0	5,0	3,0	5,0	3,0	1,0
Contig15571	7	DeletedStuff	GT:AD:DP:GQ:PL	4,0	1,0	3,0	2,0	1,0	NA	1,0	2,0	3,0	3,0	1,0	2,0	4,0	NA	3,0	1,0	1,0	3,0	NA	2,0	3,0	1,0	6,0	1,0	5,0	1,0	2,0	2,0	3,0	2,0	1,0	2,0	NA	2,0	5,0	4,0	NA	3,0	3,0	2,0	4,0	2,0	5,0	1,0	2,0	3,0	4,0	2,0	1,0	3,0	NA	1,0	1,0	2,0	2,0	2,0	1,0	NA	2,0	NA	2,0	2,0	3,0	1,0	NA	2,0	2,0	5,0	3,0	1,0	2,0	NA	4,0	2,1	3,0	2,0	2,0	3,0	4,0	1,0	2,0	NA	2,0	2,0	1,0	1,0
Contig15572	10	DeletedStuff	GT:AD:DP:GQ:PL	4,0	6,0	1,0	1,0	2,0	1,0	2,0	NA	2,0	2,0	NA	3,0	1,0	1,0	4,0	1,0	1,0	1,0	2,0	1,0	NA	NA	4,0	4,0	4,0	8,0	NA	1,0	2,0	2,0	NA	NA	1,0	4,0	NA	1,0	NA	1,0	2,0	2,0	NA	1,0	1,0	5,0	NA	1,0	3,0	NA	2,0	1,0	1,0	NA	1,0	NA	3,0	1,0	1,0	NA	1,0	3,0	1,0	5,0	3,0	NA	3,0	4,0	4,0	NA	2,0	1,0	3,0	4,0	2,0	5,0	NA	2,0	1,0	4,0	4,0	4,0	NA	5,0	NA	3,0	NA	5,0
Contig15572	12	DeletedStuff	GT:AD:DP:GQ:PL	4,0	6,0	1,0	1,0	2,0	1,0	2,0	NA	2,0	2,0	1,0	3,0	1,0	1,0	4,0	1,0	1,0	1,0	2,0	1,0	NA	NA	4,0	4,0	4,0	8,0	NA	1,0	1,1	0,2	NA	NA	1,0	3,0	NA	0,1	NA	1,0	2,0	2,0	NA	1,0	1,0	5,0	NA	1,0	3,0	NA	2,0	1,0	1,0	NA	0,1	NA	3,0	1,0	1,0	NA	1,0	3,0	1,0	5,0	3,0	NA	3,0	4,0	4,0	NA	0,2	1,0	0,3	4,0	2,0	5,0	NA	0,2	1,0	3,1	4,0	4,0	NA	5,0	NA	3,0	NA	5,0
Contig15572	13	DeletedStuff	GT:AD:DP:GQ:PL	4,0	6,0	1,0	1,0	2,0	1,0	2,0	NA	2,0	2,0	1,0	3,0	1,0	1,0	4,0	1,0	1,0	1,0	2,0	1,0	NA	NA	1,3	4,0	4,0	8,0	NA	1,0	2,0	2,0	NA	NA	1,0	4,0	NA	1,0	NA	1,0	2,0	2,0	NA	1,0	0,1	5,0	NA	1,0	3,0	NA	2,0	1,0	1,0	NA	1,0	NA	3,0	1,0	1,0	NA	1,0	2,0	1,0	5,0	3,0	NA	3,0	4,0	4,0	NA	2,0	0,1	3,0	4,0	2,0	5,0	NA	2,0	0,1	4,0	4,0	4,0	NA	5,0	NA	3,0	NA	5,0
Contig15572	48	DeletedStuff	GT:AD:DP:GQ:PL	4,0	6,0	1,0	1,0	2,0	1,0	2,0	NA	2,0	2,0	1,0	3,0	1,0	1,0	4,0	1,0	1,0	1,0	2,0	1,0	NA	NA	4,0	4,0	4,0	8,0	NA	1,0	2,0	2,0	NA	NA	1,0	4,0	NA	1,0	NA	1,0	2,0	2,0	NA	1,0	1,0	5,0	NA	1,0	3,0	NA	2,0	1,0	1,0	NA	1,0	NA	3,0	1,0	1,0	NA	0,1	3,0	1,0	5,0	3,0	NA	3,0	3,0	4,0	NA	2,0	1,0	3,0	4,0	2,0	5,0	NA	2,0	1,0	4,0	4,0	4,0	NA	5,0	NA	3,0	NA	5,0
Contig15599	13	DeletedStuff	GT:AD:DP:GQ:PL	4,0	NA	3,0	2,0	2,0	NA	NA	1,0	2,0	2,0	NA	1,0	5,0	3,0	4,0	2,0	2,0	1,0	4,0	1,0	1,0	1,0	6,0	1,0	4,0	1,0	0,2	1,0	NA	2,0	1,0	3,0	1,0	2,0	1,0	NA	2,0	2,0	3,0	2,0	NA	2,0	NA	1,0	NA	1,0	2,0	3,0	1,0	1,1	1,1	3,0	1,0	3,0	2,0	NA	1,0	NA	2,0	1,0	1,0	1,0	2,0	1,0	3,0	NA	2,0	NA	3,0	1,0	NA	NA	2,0	4,0	2,0	1,0	2,1	1,0	2,0	3,0	NA	3,0	1,0	1,0	NA	NA
Contig15599	63	DeletedStuff	GT:AD:DP:GQ:PL	4,0	NA	3,0	2,0	2,0	NA	NA	1,0	2,0	2,0	NA	1,0	2,0	3,0	4,0	2,0	2,0	1,0	4,0	1,0	1,0	1,0	6,0	1,0	4,0	1,0	NA	1,0	NA	2,0	1,0	3,0	1,0	2,0	NA	NA	2,0	2,0	3,0	2,0	NA	2,0	NA	1,0	NA	1,0	2,0	3,0	1,0	1,0	1,0	3,0	1,0	3,0	2,0	NA	1,0	NA	2,0	1,0	1,0	1,0	2,0	1,0	3,0	NA	2,0	NA	3,0	1,0	NA	NA	2,0	4,0	2,0	1,0	1,0	1,0	1,0	2,0	NA	3,0	1,0	1,0	NA	NA
Contig15615	35	DeletedStuff	GT:AD:DP:GQ:PL	2,0	2,0	1,0	NA	3,0	1,0	3,0	3,0	3,0	NA	1,0	3,0	1,0	7,0	2,0	2,0	0,3	5,0	3,0	5,0	4,0	1,0	0,2	3,0	3,0	2,0	4,0	4,4	5,0	1,0	3,0	1,0	3,0	1,0	1,0	1,0	1,0	4,0	4,1	1,0	2,0	3,0	4,0	2,0	2,0	6,0	3,0	NA	4,0	2,0	2,0	NA	2,0	1,0	NA	2,0	2,0	3,0	1,0	5,0	2,0	1,0	1,0	2,0	3,0	2,1	5,0	4,0	0,2	1,0	4,0	3,2	3,0	1,0	NA	1,1	2,0	2,0	4,0	6,0	NA	3,0	NA	4,0	NA	3,0
Contig15615	38	DeletedStuff	GT:AD:DP:GQ:PL	2,0	2,0	1,0	NA	3,0	1,0	3,0	3,0	3,0	NA	1,0	3,0	1,0	7,0	2,0	2,0	0,3	5,0	3,0	5,0	4,0	1,0	0,2	3,0	3,0	2,0	4,0	4,4	5,0	1,0	3,0	1,0	3,0	1,0	1,0	1,0	1,0	4,0	4,1	1,0	2,0	3,0	4,0	2,0	2,0	6,0	3,0	NA	4,0	2,0	2,0	NA	2,0	1,0	NA	2,0	2,0	3,0	1,0	5,0	2,0	1,0	1,0	2,0	3,0	2,1	5,0	4,0	0,2	1,0	4,0	3,2	3,0	1,0	NA	1,1	2,0	2,0	4,0	6,0	NA	3,0	NA	4,0	NA	3,0
Contig15615	39	DeletedStuff	GT:AD:DP:GQ:PL	2,0	2,0	1,0	NA	3,0	1,0	3,0	3,0	3,0	NA	1,0	3,0	1,0	7,0	2,0	2,0	3,0	5,0	3,0	5,0	4,0	1,0	2,0	3,0	3,0	2,0	4,0	8,0	5,0	1,0	3,0	1,0	3,0	1,0	1,0	1,0	1,0	4,0	5,0	1,0	2,0	3,0	4,0	2,0	2,0	6,0	3,0	NA	4,0	2,0	2,0	NA	2,0	1,0	NA	2,0	2,0	3,0	1,0	5,0	2,0	1,0	1,0	2,0	3,0	3,0	5,0	4,0	2,0	1,0	4,0	5,0	3,0	1,0	NA	2,0	2,0	2,0	4,0	6,0	NA	3,0	NA	4,0	NA	3,0
Contig15615	40	DeletedStuff	GT:AD:DP:GQ:PL	2,0	2,0	1,0	NA	3,0	1,0	3,0	3,0	3,0	NA	1,0	3,0	1,0	7,0	2,0	2,0	0,3	5,0	3,0	5,0	4,0	1,0	0,2	3,0	3,0	2,0	4,0	4,4	5,0	1,0	3,0	1,0	3,0	1,0	1,0	1,0	1,0	4,0	4,1	1,0	2,0	3,0	4,0	2,0	2,0	6,0	3,0	NA	4,0	2,0	2,0	NA	2,0	1,0	NA	2,0	2,0	3,0	1,0	5,0	2,0	1,0	1,0	2,0	3,0	2,1	5,0	4,0	0,2	1,0	4,0	3,2	3,0	1,0	NA	1,1	2,0	2,0	4,0	6,0	NA	3,0	NA	4,0	NA	3,0
Contig15631	4	DeletedStuff	GT:AD:DP:GQ:PL	3,0	3,0	3,0	6,0	6,0	NA	0,2	2,0	2,0	2,0	NA	8,0	3,0	4,0	3,0	2,0	3,0	2,0	3,0	4,0	3,0	2,0	1,1	4,0	3,0	1,0	1,0	3,0	1,0	NA	3,1	2,1	2,0	4,0	3,0	NA	1,0	NA	2,0	1,0	4,0	2,0	1,0	4,0	3,0	2,0	5,0	2,0	2,2	2,0	2,0	1,1	4,0	6,0	5,0	5,0	7,0	6,0	5,0	5,0	1,0	0,1	1,3	4,0	7,0	4,1	NA	4,0	8,0	1,0	5,0	1,0	3,0	2,0	3,0	6,0	3,0	5,0	2,3	5,0	0,1	6,0	1,0	2,2	1,0	2,0
Contig15631	5	DeletedStuff	GT:AD:DP:GQ:PL	3,0	3,0	3,0	6,0	6,0	NA	2,0	2,0	2,0	2,0	NA	8,0	3,0	4,0	3,0	2,0	3,0	2,0	3,0	4,0	3,0	2,0	1,1	4,0	3,0	1,0	1,0	3,0	1,0	NA	3,1	2,1	2,0	4,0	3,0	NA	1,0	NA	2,0	1,0	4,0	2,0	1,0	4,0	3,0	2,0	5,0	2,0	2,2	2,0	2,0	1,1	4,0	6,0	5,0	5,0	7,0	6,0	5,0	5,0	1,0	0,1	1,3	4,0	7,0	4,1	NA	4,0	8,0	1,0	5,0	1,0	3,0	2,0	3,0	6,0	3,0	5,0	2,3	5,0	0,1	6,0	1,0	2,2	1,0	2,0
Contig15631	47	DeletedStuff	GT:AD:DP:GQ:PL	3,0	3,0	3,0	6,0	6,0	NA	2,0	2,0	2,0	2,0	NA	8,0	3,0	4,0	3,0	2,0	3,0	2,0	3,0	4,0	3,0	2,0	2,0	4,0	3,0	1,0	1,0	3,0	1,0	NA	4,0	3,0	2,0	4,0	3,0	NA	1,0	NA	2,0	1,0	4,0	2,0	1,0	4,0	3,0	2,0	5,0	2,0	4,0	2,0	2,0	2,0	4,0	6,0	5,0	5,0	7,0	6,0	5,0	5,0	1,0	1,0	4,0	4,0	7,0	5,0	NA	4,0	8,0	1,0	5,0	1,0	2,0	2,0	3,0	6,0	3,0	5,0	5,0	5,0	1,0	6,0	1,0	4,0	1,0	2,0
Contig15734	18	DeletedStuff	GT:AD:DP:GQ:PL	2,0	1,0	NA	2,0	3,0	NA	1,0	3,0	1,0	1,0	2,0	NA	2,0	2,0	1,0	NA	1,0	1,0	1,0	2,0	NA	1,0	NA	NA	5,0	1,0	4,0	2,0	1,0	5,0	6,0	1,0	4,0	NA	1,0	NA	3,0	NA	3,0	1,0	NA	1,0	NA	3,0	2,0	2,0	1,0	1,0	1,0	1,0	1,0	1,0	4,0	3,0	NA	NA	NA	2,0	NA	1,0	NA	NA	5,0	1,0	NA	NA	NA	1,0	NA	NA	3,0	4,0	2,0	2,0	1,0	3,0	2,0	3,0	1,0	3,0	1,0	NA	NA	NA	NA	NA
Contig15734	24	DeletedStuff	GT:AD:DP:GQ:PL	2,0	1,0	NA	2,0	3,0	NA	1,0	3,0	0,1	1,0	2,0	NA	2,0	2,0	1,0	NA	1,0	1,0	1,0	2,0	NA	1,0	NA	NA	5,0	1,0	4,0	2,0	0,1	5,0	6,0	1,0	4,0	NA	1,0	NA	3,0	NA	3,0	1,0	NA	1,0	NA	3,0	2,0	1,1	1,0	1,0	1,0	1,0	1,0	1,0	4,0	3,0	NA	NA	NA	2,0	0,1	1,0	NA	NA	5,0	1,0	NA	NA	NA	1,0	NA	NA	3,0	2,2	2,0	2,0	1,0	3,0	2,0	3,0	1,0	3,0	0,1	NA	NA	NA	NA	NA
Contig15742	15	DeletedStuff	GT:AD:DP:GQ:PL	2,0	1,0	1,0	NA	2,0	NA	NA	3,0	3,0	1,0	1,0	NA	NA	2,0	NA	3,0	1,0	4,0	1,0	NA	NA	2,0	1,0	1,0	2,0	1,0	6,0	2,0	NA	NA	3,0	NA	1,0	NA	2,0	NA	3,0	2,0	NA	1,0	NA	4,0	3,0	NA	4,0	NA	2,0	3,0	1,0	3,0	NA	NA	NA	2,0	1,0	2,0	NA	NA	NA	NA	NA	2,0	1,0	NA	2,0	NA	3,0	1,0	1,0	1,0	NA	3,0	5,0	2,0	NA	1,0	2,0	3,0	1,0	2,0	NA	NA	NA	NA	4,0	NA
Contig15742	21	DeletedStuff	GT:AD:DP:GQ:PL	2,0	1,0	1,0	NA	2,0	NA	NA	3,0	3,0	1,0	1,0	NA	NA	2,0	NA	3,0	1,0	4,0	1,0	NA	NA	2,0	1,0	1,0	2,0	1,0	6,0	2,0	NA	NA	3,0	NA	1,0	NA	2,0	NA	3,0	2,0	NA	1,0	NA	4,0	3,0	NA	4,0	NA	2,0	3,0	1,0	3,0	NA	NA	NA	2,0	1,0	2,0	NA	NA	NA	NA	NA	2,0	1,0	NA	2,0	NA	3,0	1,0	1,0	1,0	NA	3,0	5,0	2,0	NA	1,0	2,0	3,0	1,0	2,0	NA	NA	NA	NA	4,0	NA
Contig15742	22	DeletedStuff	GT:AD:DP:GQ:PL	2,0	1,0	1,0	NA	2,0	NA	NA	3,0	3,0	1,0	1,0	NA	NA	2,0	NA	3,0	1,0	4,0	1,0	NA	NA	2,0	1,0	1,0	2,0	1,0	4,2	2,0	NA	NA	3,0	NA	1,0	NA	0,2	NA	3,0	2,0	NA	1,0	NA	4,0	3,0	NA	4,0	NA	2,0	3,0	1,0	3,0	NA	NA	NA	2,0	1,0	2,0	NA	NA	NA	NA	NA	2,0	1,0	NA	2,0	NA	3,0	1,0	1,0	NA	NA	3,0	5,0	2,0	NA	1,0	2,0	3,0	1,0	2,0	NA	NA	NA	NA	4,0	NA
